PTR,abundance,Abundance Level,Cohort,Treatment,TreatmentType,species,Antibiotics_group,Gentamicin,Ampicillin,Meropenem,Vancomycin,Ticarcillin-Clavulanate,r_Gentamicin,r_Ampicillin,r_Meropenem,r_Vancomycin,r_Ticarcillin-Clavulanate
1.715979656,0.00044240400000000003,low,Control,Before,,Klebsiella aerogenes,Other,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.7476795660000004,0.000605447,low,Antibiotic,Before,Amp+Mero-Before,Klebsiella aerogenes,Ampicillin/Meropenem,8.0,5.0,0.0,4.43,0.0,0.0,0.0,0.0,0.43,0.0
1.869557664,0.002636043,medium,Control,Before,,Klebsiella aerogenes,Other,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.818731562,0.0017310210000000001,medium,Antibiotic,Before,Vanc+Cefot-Before,Klebsiella aerogenes,,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.342095399,0.188559592,high,Control,Before,,Klebsiella aerogenes,Other,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.7100922439999997,0.001138678,low,Antibiotic,Before,,Klebsiella aerogenes,Other,9.0,8.0,0.0,11.0,8.0,1.0,0.0,0.0,2.0,0.0
1.647744361,0.001662147,medium,Antibiotic,Before,Vanc+Gent-Before,Klebsiella aerogenes,,17.0,6.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
1.557642395,0.0012993739999999998,medium,Antibiotic,Before,Amp-Before,Klebsiella aerogenes,Ampicillin/Meropenem,7.0,6.0,0.0,1.85,0.0,1.0,0.0,0.0,1.85,0.0
1.20143425,0.000826212,low,Control,Before,,Klebsiella aerogenes,Other,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7684744369999998,0.002530365,medium,Antibiotic,Before,,Klebsiella aerogenes,Other,17.0,7.0,0.0,7.0,11.0,0.0,0.0,0.0,6.0,0.0
1.826326621,0.003434975,medium,Control,Before,,Klebsiella aerogenes,Other,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.158324056,0.00198703,medium,Antibiotic,Before,Vanc+TC-Before,Klebsiella aerogenes,Ticarcillin-Clavulanate,8.0,8.0,0.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0
2.487874945,0.0007906419999999999,low,Antibiotic,Before,,Klebsiella aerogenes,Other,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.311773036,0.002016353,medium,Antibiotic,Before,,Klebsiella aerogenes,Other,8.0,8.0,0.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0
1.75562721,0.003858775,medium,Control,Before,,Klebsiella aerogenes,Other,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.762574879,0.004019272,medium,Antibiotic,Before,Vanc+Gent-Before,Klebsiella aerogenes,,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1.6495036980000002,0.0007490089999999999,low,Control,Before,,Klebsiella aerogenes,Other,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0422322580000003,0.0019115039999999999,medium,Antibiotic,Before,,Klebsiella aerogenes,Other,8.0,8.0,0.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0
1.302254179,0.0011392519999999999,low,Antibiotic,After,Amp-After,Klebsiella aerogenes,Ampicillin/Meropenem,7.0,10.0,0.0,2.0,0.0,0.0,4.0,0.0,2.0,0.0
2.308662365,0.002282643,medium,Antibiotic,Before,Vanc+TC-Before,Klebsiella aerogenes,Ticarcillin-Clavulanate,8.0,8.0,0.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0
1.286012306,0.00106781,low,Antibiotic,Before,Vanc+Gent-Before,Klebsiella aerogenes,,4.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.936286201,0.0036000190000000003,medium,Control,Before,,Klebsiella aerogenes,Other,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0285641,0.0006742460000000001,low,Control,Before,,Klebsiella aerogenes,Other,6.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1.696411093,0.003251215,medium,Control,Before,,Klebsiella aerogenes,Other,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0365728830000003,0.00088538,low,Control,Before,,Klebsiella aerogenes,Other,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.292876984,0.295995945,high,Control,Before,,Klebsiella aerogenes,Other,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.750152825,0.000710695,low,Antibiotic,Before,Vanc+Gent-Before,Klebsiella aerogenes,,17.0,6.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
1.677527895,0.00046843199999999996,low,Control,Before,,Klebsiella aerogenes,Other,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.3694272109999999,0.21737396,high,Control,Before,,Klebsiella aerogenes,Other,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.325386895,0.000577274,low,Control,Before,,Klebsiella aerogenes,Other,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.3304775340000001,0.233788303,high,Control,Before,,Klebsiella aerogenes,Other,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.248869722,0.000633186,low,Control,Before,,Klebsiella aerogenes,Other,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.248869722,0.000633186,low,Control,Before,,Klebsiella aerogenes,Other,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.429456993,0.005343044,medium,Antibiotic,After,TC+Vanc+Gent-After,Klebsiella aerogenes,Ticarcillin-Clavulanate,20.0,7.0,0.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0
1.5468126119999999,0.0013945070000000001,medium,Control,Before,,Klebsiella aerogenes,Other,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.122144011,0.00167908,medium,Antibiotic,After,Vanc+TC-After,Klebsiella aerogenes,Ticarcillin-Clavulanate,8.0,8.0,0.0,9.0,8.0,0.0,0.0,0.0,2.0,2.0
1.589067253,0.001214503,medium,Antibiotic,Before,,Klebsiella aerogenes,Other,13.0,7.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0
1.643153399,0.003138408,medium,Control,Before,,Klebsiella aerogenes,Other,6.0,1.0,0.0,5.0,0.0,6.0,0.0,0.0,5.0,0.0
2.0894286319999997,0.002015592,medium,Antibiotic,After,Vanc+TC-After,Klebsiella aerogenes,Ticarcillin-Clavulanate,8.0,8.0,0.0,9.0,8.0,0.0,0.0,0.0,2.0,2.0
1.397908645,0.003155769,medium,Control,Before,,Klebsiella aerogenes,Other,6.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1.86516864,0.007238466,medium,Control,Before,,Klebsiella aerogenes,Other,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0107998869999997,0.002185974,medium,Antibiotic,After,Vanc+TC-After,Klebsiella aerogenes,Ticarcillin-Clavulanate,8.0,8.0,0.0,9.0,8.0,0.0,0.0,0.0,2.0,2.0
2.194122143,0.002826734,medium,Antibiotic,After,Gent+TC-After,Klebsiella aerogenes,Ticarcillin-Clavulanate,11.0,7.0,0.0,3.0,6.0,1.0,0.0,0.0,0.0,6.0
1.635492764,0.000572967,low,Control,Before,,Klebsiella aerogenes,Other,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7307122380000002,0.00651848,medium,Control,Before,,Klebsiella aerogenes,Other,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.026823676,0.003077636,medium,Antibiotic,Before,Gent+TC-Before,Klebsiella aerogenes,Ticarcillin-Clavulanate,10.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0740135459999998,0.0016332979999999998,medium,Antibiotic,Before,Vanc+TC-Before,Klebsiella aerogenes,Ticarcillin-Clavulanate,8.0,8.0,0.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0
2.183336769,0.001819725,medium,Antibiotic,Before,,Klebsiella aerogenes,Other,8.0,8.0,0.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0
2.062674209,0.001523518,medium,Antibiotic,Before,,Klebsiella aerogenes,Other,8.0,8.0,0.0,9.0,8.0,0.0,0.0,0.0,2.0,2.0
1.718622425,0.0026299509999999997,medium,Control,Before,,Klebsiella aerogenes,Other,6.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1.906212689,0.002304805,medium,Antibiotic,After,TC-After,Klebsiella aerogenes,Ticarcillin-Clavulanate,19.0,7.0,0.0,9.0,19.0,0.0,0.0,0.0,0.0,8.0
1.962852421,0.001183714,medium,Control,Before,,Klebsiella aerogenes,Other,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.962852421,0.001183714,medium,Control,Before,,Klebsiella aerogenes,Other,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.452096352,0.001611733,medium,Antibiotic,Before,,Klebsiella aerogenes,Other,8.0,8.0,0.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0
2.23323109,0.0021614860000000002,medium,Antibiotic,Before,,Klebsiella aerogenes,Other,8.0,8.0,0.0,9.0,8.0,0.0,0.0,0.0,2.0,2.0
1.42346314,0.0032970290000000004,medium,Control,Before,,Klebsiella aerogenes,Other,6.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
2.091220735,0.001769415,medium,Antibiotic,Before,Vanc+TC-Before,Klebsiella aerogenes,Ticarcillin-Clavulanate,8.0,8.0,0.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0
1.8009917919999998,0.000483817,low,Control,Before,,Klebsiella aerogenes,Other,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.664898524,0.003849757,medium,Control,Before,,Klebsiella aerogenes,Other,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.452776673,0.00090475,low,Antibiotic,After,Amp-After,Klebsiella aerogenes,Ampicillin/Meropenem,1.0,26.0,0.0,3.0,0.0,0.0,12.0,0.0,0.0,0.0
1.7797557169999998,0.000618994,low,Antibiotic,Before,Vanc+Gent-Before,Klebsiella aerogenes,,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
1.9921750530000002,0.003815564,medium,Control,Before,,Klebsiella aerogenes,Other,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.067823981,0.00034456199999999997,low,Antibiotic,Before,,Klebsiella aerogenes,Other,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
1.303871513,0.001068365,low,Antibiotic,After,Amp-After,Klebsiella aerogenes,Ampicillin/Meropenem,1.0,26.0,0.0,3.0,0.0,0.0,12.0,0.0,0.0,0.0
1.791177744,0.000329501,low,Antibiotic,After,Vanc+Gent-After,Klebsiella aerogenes,,2.0,3.0,0.0,5.0,0.0,2.0,0.0,0.0,2.0,0.0
1.6687839919999998,0.000910951,low,Control,Before,,Klebsiella aerogenes,Other,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.600950044,0.00342878,medium,Control,Before,,Klebsiella aerogenes,Other,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.631128893,0.00024233,low,Antibiotic,After,Vanc+Gent-After,Klebsiella aerogenes,,29.0,6.0,2.0,23.0,0.0,12.0,0.0,0.0,12.0,0.0
1.269341707,0.46083142200000005,high,Control,Before,,Klebsiella aerogenes,Other,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.469588324,0.006026739000000001,medium,Antibiotic,Before,Vanc+Gent-Before/After,Klebsiella aerogenes,,11.0,7.0,0.0,4.0,0.0,2.0,0.0,0.0,2.0,0.0
1.348877719,0.005067181,medium,Antibiotic,Before,Vanc+Gent-Before,Klebsiella aerogenes,,9.0,7.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0
1.5972849519999999,0.029022562999999998,medium,Control,Before,,Staphylococcus epidermidis,Other,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.518937681,0.008033721,medium,Antibiotic,Before,,Staphylococcus epidermidis,Other,7.0,2.0,0.0,8.0,0.0,1.0,0.0,0.0,2.0,0.0
1.568742602,0.011916628,medium,Antibiotic,Before,,Staphylococcus epidermidis,Other,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.510158646,0.006581959,medium,Antibiotic,After,Amp+Mero-After,Staphylococcus epidermidis,Ampicillin/Meropenem,8.0,12.0,10.0,6.0,0.0,0.0,7.0,10.0,0.0,0.0
1.4786828159999998,0.002055235,medium,Antibiotic,After,Mero-After,Staphylococcus epidermidis,Ampicillin/Meropenem,0.0,2.0,9.0,5.0,0.0,0.0,0.0,9.0,0.0,0.0
1.579039136,0.074092813,high,Antibiotic,Before,Vanc+Gent-Before,Staphylococcus epidermidis,,6.0,4.0,11.0,5.0,0.0,0.0,0.0,11.0,2.0,0.0
1.3592495,0.007844601,medium,Antibiotic,Before,,Staphylococcus epidermidis,Other,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.623757168,0.008152448,medium,Control,Before,,Staphylococcus epidermidis,Other,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.419458197,0.054374944,high,Antibiotic,After,Amp+Mero-After,Staphylococcus epidermidis,Ampicillin/Meropenem,8.0,12.0,10.0,6.0,0.0,0.0,7.0,10.0,0.0,0.0
1.606183156,0.001970084,medium,Antibiotic,Before,Vanc+Mero,Staphylococcus epidermidis,Ampicillin/Meropenem,4.0,2.0,6.0,11.0,0.0,0.0,0.0,6.0,6.0,0.0
1.431172137,0.095722838,high,Antibiotic,Before,Vanc+TC-Before,Staphylococcus epidermidis,Ticarcillin-Clavulanate,6.0,6.0,0.0,4.85,0.0,6.0,6.0,0.0,4.85,0.0
1.317030702,0.053034785999999993,high,Control,Before,,Staphylococcus epidermidis,Other,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5769172219999998,0.0035098509999999996,medium,Control,Before,,Staphylococcus epidermidis,Other,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.605324601,0.031726323,medium,Control,Before,,Staphylococcus epidermidis,Other,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.382457054,0.018427771000000003,medium,Antibiotic,Before,,Staphylococcus epidermidis,Other,6.25,2.0,0.0,6.25,0.0,0.25,0.0,0.0,0.25,0.0
1.594614936,0.105092953,high,Antibiotic,Before,,Staphylococcus epidermidis,Other,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.348186649,0.029593148,medium,Control,Before,,Staphylococcus epidermidis,Other,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.623946134,0.032867206,medium,Control,Before,,Staphylococcus epidermidis,Other,2.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
1.646790507,0.004656743,medium,Control,Before,,Staphylococcus epidermidis,Other,7.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
1.486631511,0.024441421,medium,Control,Before,,Staphylococcus epidermidis,Other,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.580335019,0.145441144,high,Antibiotic,Before,Vanc+Gent-Before,Staphylococcus epidermidis,,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.619658305,0.008621591999999999,medium,Control,Before,,Staphylococcus epidermidis,Other,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.4801804490000001,0.011008841,medium,Control,Before,,Staphylococcus epidermidis,Other,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.409616243,0.003134826,medium,Antibiotic,After,Mero-After,Staphylococcus epidermidis,Ampicillin/Meropenem,9.0,2.0,7.0,6.0,0.0,0.0,0.0,7.0,0.0,0.0
1.470254081,0.011395213999999999,medium,Antibiotic,Before,,Staphylococcus epidermidis,Other,4.0,3.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0
1.572243192,0.06766897599999999,high,Control,Before,,Staphylococcus epidermidis,Other,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.4900273000000002,0.072014227,high,Antibiotic,Before,,Staphylococcus epidermidis,Other,8.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.425631928,0.057934952000000005,high,Control,Before,,Staphylococcus epidermidis,Other,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5161119280000002,0.091303841,high,Antibiotic,Before,,Staphylococcus epidermidis,Other,2.0,2.0,0.0,5.0,0.0,2.0,0.0,0.0,2.0,0.0
1.254409803,0.094704311,high,Antibiotic,After,Vanc+Cefotaxime-After,Staphylococcus epidermidis,,0.0,14.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0
1.6611622719999999,0.019954208,medium,Control,Before,,Staphylococcus epidermidis,Other,2.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
1.4427121669999998,0.009108819,medium,Antibiotic,Before,,Staphylococcus epidermidis,Other,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.4587585019999998,0.03322837,medium,Antibiotic,Before,,Staphylococcus epidermidis,Other,6.0,2.0,0.0,6.0,0.0,6.0,0.0,0.0,6.0,0.0
1.450885224,0.024676273,medium,Control,Before,,Staphylococcus epidermidis,Other,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.349327709,0.014939533,medium,Control,Before,,Staphylococcus epidermidis,Other,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.822915149,0.027069852000000002,medium,Antibiotic,Before,,Staphylococcus epidermidis,Other,12.0,6.0,0.0,6.0,0.0,6.0,0.0,0.0,6.0,0.0
1.5320676119999999,0.033899364,medium,Control,Before,,Staphylococcus epidermidis,Other,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.552255243,0.070470425,high,Control,Before,,Staphylococcus epidermidis,Other,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.64598891,0.016201322,medium,Control,Before,,Staphylococcus epidermidis,Other,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.541835923,0.10233641,high,Control,Before,,Staphylococcus epidermidis,Other,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
1.401456293,0.006674333,medium,Antibiotic,Before,,Staphylococcus epidermidis,Other,7.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
1.470572297,0.026226445,medium,Control,Before,,Staphylococcus epidermidis,Other,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.4583293640000001,0.029375368,medium,Antibiotic,Before,,Staphylococcus epidermidis,Other,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.6539049319999999,0.034551172000000005,medium,Antibiotic,Before,Vanc+Gent-Before,Staphylococcus epidermidis,,27.0,2.0,0.0,25.0,0.0,6.0,0.0,0.0,6.0,0.0
1.451382842,0.018247843,medium,Antibiotic,Before,,Staphylococcus epidermidis,Other,6.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
1.649538289,0.009733696,medium,Control,Before,,Staphylococcus epidermidis,Other,7.0,0.0,0.0,7.0,0.0,7.0,0.0,0.0,7.0,0.0
1.468809923,0.023308705,medium,Control,Before,,Staphylococcus epidermidis,Other,2.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
1.550293724,0.046753425,high,Control,Before,,Staphylococcus epidermidis,Other,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.609991735,0.083616188,high,Antibiotic,After,Mero-After,Staphylococcus epidermidis,Ampicillin/Meropenem,9.0,2.0,7.0,6.0,0.0,0.0,0.0,7.0,0.0,0.0
1.3806120819999999,0.10464487800000001,high,Control,Before,,Staphylococcus epidermidis,Other,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.3929392580000002,0.077971499,high,Antibiotic,After,Mero-After,Staphylococcus epidermidis,Ampicillin/Meropenem,9.0,2.0,7.0,6.0,0.0,0.0,0.0,7.0,0.0,0.0
1.43524067,0.010276767,medium,Antibiotic,Before,,Staphylococcus epidermidis,Other,10.0,7.0,0.0,3.0,0.0,2.0,0.0,0.0,2.0,0.0
1.5393683980000001,0.068854336,high,Antibiotic,Before,Vanc+Gent-Before,Staphylococcus epidermidis,,5.0,5.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
1.380588836,0.02104418,medium,Control,Before,,Staphylococcus epidermidis,Other,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.273011684,0.007551865,medium,Control,Before,,Staphylococcus epidermidis,Other,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5991223419999998,0.048785168,high,Antibiotic,After,Vanc+Gent-After,Staphylococcus epidermidis,,33.0,2.0,0.0,31.0,0.0,6.0,0.0,0.0,6.0,0.0
1.4809518680000002,0.056576522000000004,high,Antibiotic,Before,,Staphylococcus epidermidis,Other,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.486137755,0.044250868,high,Antibiotic,Before,,Staphylococcus epidermidis,Other,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.216234825,0.00662426,medium,Control,Before,,Staphylococcus epidermidis,Other,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.289666771,0.0010607000000000001,low,Antibiotic,Before,Vanc+Mero-Before,Staphylococcus epidermidis,Ampicillin/Meropenem,3.0,3.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1.3326484809999999,0.002121786,medium,Antibiotic,Before,Vanc+Mero,Staphylococcus epidermidis,Ampicillin/Meropenem,4.0,2.0,4.6,9.6,0.0,0.0,0.0,4.6,4.6,0.0
1.375071046,0.008260396,medium,Antibiotic,Before,Vanc+Cefot-Before,Staphylococcus epidermidis,,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.4855551180000002,0.050847072,high,Control,Before,,Staphylococcus epidermidis,Other,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.620920074,0.021092121000000002,medium,Antibiotic,Before,,Staphylococcus epidermidis,Other,8.0,8.0,0.0,7.0,6.0,1.0,0.0,0.0,7.0,6.0
1.583084334,0.054123779000000004,high,Antibiotic,After,Vanc+Gent-After,Staphylococcus epidermidis,,7.0,6.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0
1.397296425,0.045313614,high,Antibiotic,Before,,Staphylococcus epidermidis,Other,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.520611894,0.007836555,medium,Antibiotic,After,Vanc+Gent-After,Staphylococcus epidermidis,,9.0,4.0,11.0,8.0,0.0,3.0,0.0,0.0,3.0,0.0
1.1281589890000001,0.031285892999999995,medium,Antibiotic,After,Mero-After,Staphylococcus epidermidis,Ampicillin/Meropenem,6.0,9.0,6.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0
1.763014794,0.030211738,medium,Antibiotic,Before,,Staphylococcus epidermidis,Other,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.408697651,0.020576437,medium,Control,Before,,Staphylococcus epidermidis,Other,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.6580849069999999,0.030385493,medium,Antibiotic,Before,,Staphylococcus epidermidis,Other,0.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0
1.2824588479999999,0.012766045,medium,Antibiotic,Before,Vanc+Gent-Before,Staphylococcus epidermidis,,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.786240672,0.002565263,medium,Antibiotic,After,Vanc+Cefot-After,Acinetobacter pittii,,6.0,3.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0
1.6574235119999998,0.152864418,high,Control,Before,,Enterococcus faecium,Other,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.773065586,0.20109896300000002,high,Control,Before,,Enterococcus faecium,Other,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.6675921059999999,0.007355144,medium,Antibiotic,After,Mero-After,Enterococcus faecium,Ampicillin/Meropenem,9.0,2.0,7.0,6.0,0.0,0.0,0.0,7.0,0.0,0.0
1.485662094,0.07527228,high,Control,Before,,Enterococcus faecium,Other,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.509950116,0.08653179,high,Control,Before,,Enterococcus faecium,Other,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.863287343,0.266511288,high,Control,Before,,Enterococcus faecium,Other,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.492195186,0.207362635,high,Control,Before,,Enterococcus faecium,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.49211184,0.08280794400000001,high,Control,Before,,Enterococcus faecium,Other,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7223228240000001,0.18908745,high,Control,Before,,Enterococcus faecium,Other,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.653873631,0.038541104,high,Control,Before,,Enterococcus faecium,Other,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.843176638,0.31102625,high,Control,Before,,Enterococcus faecium,Other,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.614203625,0.020445025,medium,Antibiotic,After,TC-After,Enterococcus faecium,Ticarcillin-Clavulanate,14.0,6.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,3.0
1.61096163,0.024417249,medium,Antibiotic,After,TC+Vanc+Gent-After,Enterococcus faecium,Ticarcillin-Clavulanate,20.0,7.0,0.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0
1.74292359,0.261990463,high,Control,Before,,Enterococcus faecium,Other,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.797575106,0.29871694,high,Control,Before,,Enterococcus faecium,Other,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.861050423,0.288551179,high,Control,Before,,Enterococcus faecium,Other,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7887596999999997,0.272369967,high,Control,Before,,Enterococcus faecium,Other,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.7623011919999998,0.297933895,high,Control,Before,,Enterococcus faecium,Other,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.558899366,0.034983636,medium,Antibiotic,After,TC-After,Enterococcus faecium,Ticarcillin-Clavulanate,14.0,6.0,0.0,7.0,3.0,3.0,0.0,0.0,3.0,3.0
